,sales_id,age,country,membership_status,previous_purchases,destination,stay_length,guests,travel_month,months_before_travel,earlybird_discount,package_Type,cost,rating,margin,additional_services_cost
6390,6391,18,Italy,silver,5,Paris,6,3,8,7,True,Cultural,4044.077268151908,6,3522.5317115146154,780.0890451682221
6391,6392,39,USA,standard,2,Sydney,2,5,6,2,False,Relaxation,2371.7917872054977,7,1812.390251361153,393.1359571493224
6392,6393,18,Australia,silver,4,Rome,5,3,12,2,False,Cultural,3481.640532406103,7,3118.0241172715964,558.1797370225431
6393,6394,30,Australia,silver,2,Rio,18,3,2,2,True,Cultural,10837.380843357643,5,10219.940297700592,1011.2719269547284
6394,6395,26,France,silver,4,Sydney,8,3,7,2,True,Relaxation,5479.807505820903,6,4876.640159476136,1087.5649724321056
6395,6396,52,Australia,silver,4,Sydney,7,1,8,3,False,Relaxation,1625.6665032941448,7,1033.4112063529783,208.1894173225136
6396,6397,41,Australia,standard,2,Cairo,7,2,7,4,True,Relaxation,3261.037829039036,7,2593.814240888385,983.1221638526308
6397,6398,20,UK,silver,4,Sydney,5,4,2,1,False,Relaxation,3934.134957876157,5,3336.4315675343087,796.44237204875
6398,6399,53,Spain,standard,3,Cairo,12,2,12,4,True,Adventure,5496.667473741082,6,4198.251346500922,828.2741573142898
6399,6400,18,Germany,standard,5,Sydney,13,1,7,4,False,Adventure,3036.6633536308104,8,2728.5423264253564,846.532374764411
6400,6401,44,UK,gold,6,Paris,3,2,8,4,True,Adventure,1377.602553911123,8,963.9472015879315,284.48698961730526
6401,6402,27,Italy,silver,5,Rio,2,3,8,6,False,Cultural,1376.8981232204508,6,921.7226858493524,201.543493864156
6402,6403,34,France,gold,6,Sydney,4,3,2,15,False,Cultural,2387.332879058277,6,1935.9885273671755,419.40122786226783
6403,6404,47,Canada,standard,1,Cairo,10,2,1,2,False,Cultural,3944.693617590644,6,3451.8529462103024,520.15828100428
6404,6405,47,France,standard,5,Cairo,7,1,6,1,False,Adventure,1602.2132382766863,5,1144.9820110065596,361.5046937273677
6405,6406,60,France,standard,3,Tokyo,1,1,7,6,False,Relaxation,46878.19708357414,6,-61.65320152680826,-48.63825789786336
6406,6407,38,France,silver,3,Rio,8,4,7,1,False,Cultural,7437.677119113429,5,7005.612573161017,736.2963489201463
6407,6408,44,France,standard,4,Cairo,8,2,2,1,False,Relaxation,3131.6971673108787,5,2988.557441865759,762.5174293542245
6408,6409,33,Australia,standard,1,Cairo,3,2,2,11,False,Cultural,1269.8756551506767,6,1199.0721200750186,259.361182447395
6409,6410,42,France,standard,3,Cairo,28,2,2,7,False,Adventure,11258.976979069652,7,11254.972031179615,2011.1666392352813
6410,6411,46,Canada,silver,4,Sydney,9,3,6,2,True,Cultural,6323.197186095777,6,5657.018620330815,615.237322900978
6411,6412,38,France,standard,3,Rome,7,1,8,6,False,Cultural,1811.0301559956904,7,1232.4088782716597,200.85670858525373
6412,6413,18,UK,gold,5,Cairo,6,1,6,1,False,Relaxation,1329.1644138787926,6,1136.8356278285073,221.430940874226
6413,6414,44,Australia,standard,3,Tokyo,12,3,7,7,False,Adventure,1316569.8317553422,7,8052.053966807919,1747.9924591279532
6414,6415,45,Italy,standard,4,Rio,4,2,12,2,False,Relaxation,1823.644296787984,6,1236.2992902645049,553.5828997156569
6415,6416,29,UK,standard,4,Cape Town,12,4,6,1,False,Cultural,11033.85265633854,5,10721.314595949038,2199.341182456581
6416,6417,20,Italy,gold,5,New York,27,3,7,6,True,Adventure,18613.04057244674,6,18237.3618945328,3504.4535246717624
6417,6418,62,Australia,standard,2,Rio,3,3,8,1,False,Cultural,2146.245608272097,7,1724.7787060385667,316.7552551538367
6418,6419,47,UK,standard,2,Rome,10,3,8,2,False,Adventure,6892.612918497797,7,6326.3963786496,1562.4122208146596
6419,6420,36,Italy,silver,2,Tokyo,8,2,8,3,False,Adventure,581015.9289906682,6,3520.024864041318,598.6268745737979
6420,6421,22,USA,standard,4,Rio,2,2,7,3,False,Cultural,895.6933817795307,7,339.7468876200694,73.24982269684529
6421,6422,27,Germany,silver,0,Paris,22,3,1,2,False,Adventure,13170.841912161795,6,12727.412147141757,3884.440184288077
6422,6423,59,Germany,standard,4,Tokyo,3,2,6,3,False,Adventure,204013.05001420015,5,954.1771526767214,400.65327356076
6423,6424,42,Australia,standard,3,New York,8,4,2,1,True,Cultural,6449.391491469716,6,6300.340589609056,1007.79165737261
6424,6425,31,USA,standard,3,Rome,5,2,7,1,False,Cultural,2619.120402391675,5,2071.376227117151,638.7731085181895
6425,6426,47,Canada,standard,3,New York,5,2,2,2,False,Cultural,2003.6117270586367,6,1673.354041607212,316.3136834591768
6426,6427,27,USA,silver,2,Sydney,17,2,8,2,False,Cultural,7932.833583523728,7,7306.670362938181,1241.3628545616791
6427,6428,62,Spain,silver,6,Cape Town,13,4,6,4,True,Adventure,11919.573654660064,6,11603.305281377592,2794.42211327516
6428,6429,60,Australia,silver,3,Paris,7,1,2,2,True,Cultural,1514.5532061361948,5,1115.260664311595,208.4554774784278
6429,6430,33,USA,gold,5,Paris,5,3,6,3,False,Cultural,3763.9937975709663,6,3100.4324991192093,457.3839651249758
6430,6431,30,Canada,standard,4,Sydney,2,3,8,10,False,Adventure,1385.9185285503174,6,877.8516173891894,183.6191709753841
6431,6432,18,Australia,standard,4,Paris,21,3,1,1,False,Cultural,12590.276518280092,7,12273.62816514057,2503.729619892269
6432,6433,18,Germany,silver,3,Sydney,3,2,12,1,False,Cultural,1371.6369323739789,5,1030.1724525106088,296.1255132638764
6433,6434,19,France,silver,4,Rio,19,4,2,3,False,Relaxation,15284.465325132624,7,14600.034198562797,4585.840900014339
6434,6435,42,USA,standard,4,Sydney,15,1,8,10,False,Relaxation,3420.2614529278007,5,2935.7752280536797,949.9759811698946
6435,6436,35,Germany,silver,5,Cape Town,4,1,7,5,False,Relaxation,901.1608422097216,5,293.50681779332444,137.45226953986702
6436,6437,19,Germany,standard,3,Sydney,3,3,2,1,False,Cultural,1875.6550244446112,7,1200.4123839255194,309.2034321855313
6437,6438,35,UK,silver,4,Tokyo,9,2,6,5,False,Relaxation,658279.2500183354,5,4022.876189549481,1075.0360835363967
6438,6439,47,Canada,gold,4,Tokyo,9,3,6,2,False,Cultural,982722.8915182743,8,6040.843784246214,1007.3451973962224
6439,6440,47,Spain,silver,0,Rio,4,3,8,2,False,Relaxation,2757.821131971886,5,2088.867554220895,515.4412793567199
6440,6441,18,France,standard,5,Cairo,15,3,8,1,True,Adventure,10325.14005772918,7,8560.912919383596,2302.765545481876
6441,6442,38,USA,silver,1,Paris,26,3,6,3,False,Relaxation,17895.496125516664,6,17562.350595121174,3568.200687498123
6442,6443,19,Germany,silver,4,New York,16,3,2,1,False,Adventure,9673.096042110925,5,9495.50675131917,2088.1698673856736
6443,6444,53,Germany,standard,2,Paris,16,1,12,1,False,Adventure,3610.997110554987,6,3297.424689314826,862.6799249094356
6444,6445,51,Spain,standard,6,Rome,12,2,8,5,False,Adventure,5521.835447166465,6,4901.071066772286,1569.5665586943908
6445,6446,26,Canada,gold,6,Tokyo,3,1,12,1,False,Relaxation,105595.60521252532,6,342.7929660774589,135.74375577452926
6446,6447,28,France,standard,2,Paris,6,2,7,5,False,Cultural,2834.790759533787,5,2200.985051759641,586.8359816716751
6447,6448,33,Italy,standard,3,Cairo,18,3,2,2,True,Relaxation,10840.737420497271,5,7689.695154541106,2010.4591842094435
6448,6449,18,France,standard,3,Cape Town,6,3,6,5,False,Cultural,4187.156224132628,6,3622.788685765955,710.345443131008
6449,6450,45,Spain,silver,1,Paris,6,5,7,3,False,Relaxation,6885.504524848467,6,6574.905288100243,1157.5882834435984
6450,6451,35,Germany,gold,5,Cairo,4,3,2,5,False,Relaxation,2417.480665584286,8,2136.909405473722,309.91961819934704
6451,6452,54,Germany,silver,0,Tokyo,10,3,1,2,True,Relaxation,1311826.6981273263,7,5602.309201664074,2035.0055695675244
6452,6453,23,Germany,standard,2,Cape Town,10,3,7,6,False,Relaxation,6929.8811799712,6,6257.900719252933,1530.4161100266251
6453,6454,30,Germany,silver,3,Tokyo,6,1,8,2,False,Cultural,217846.2522837525,6,1048.768576678983,248.0478124157982
6454,6455,18,Italy,silver,2,Cairo,15,1,8,1,False,Relaxation,3404.797776746642,7,2970.5266771452966,698.081161254853
6455,6456,24,UK,silver,2,Sydney,2,5,12,1,False,Adventure,2213.966744988784,8,1677.1362804359028,327.92599734417104
6456,6457,22,UK,standard,4,Rio,7,3,2,1,False,Relaxation,4253.93559501992,7,3907.1850456913294,795.0355871467358
6457,6458,54,Spain,silver,4,Rome,29,2,12,2,False,Adventure,13402.458561402327,6,12949.77558106322,1989.9223434239525
6458,6459,29,France,standard,3,Sydney,9,2,8,6,False,Adventure,4133.1306211654655,7,3666.371284830606,1232.7547195102563
6459,6460,41,Australia,standard,3,Rio,7,3,6,1,False,Relaxation,4811.57748752439,5,4154.095270927017,644.0027686885849
6460,6461,34,Italy,silver,3,Cape Town,18,3,6,3,False,Cultural,12430.851978825462,5,11808.853399149497,1297.731980727068
6461,6462,20,Italy,gold,5,Sydney,9,2,8,1,False,Relaxation,4147.954651674147,6,3514.6466780200576,835.7793610793391
6462,6463,37,USA,standard,4,Tokyo,9,1,2,3,False,Relaxation,277830.05898921174,6,1428.3313677684357,329.7290651594065
6463,6464,48,Canada,gold,6,Cairo,11,2,2,24,True,Relaxation,4342.226297457311,6,3191.5672912850528,1401.336836918276
6464,6465,21,Australia,standard,3,Tokyo,7,3,1,5,True,Cultural,671145.4088464344,7,3947.624188361056,752.4373034666592
6465,6466,52,UK,silver,0,Paris,13,2,7,1,False,Cultural,5947.635703836383,7,5330.789803494843,1229.139634443942
6466,6467,27,UK,standard,0,New York,14,3,7,8,False,Cultural,9695.270528824964,6,9581.397730350523,1654.699670893555
6467,6468,32,UK,standard,5,Rome,26,5,2,2,False,Relaxation,25961.06768027396,6,25443.388090324945,7461.374818926302
6468,6469,47,Australia,silver,5,Cape Town,17,2,2,4,True,Cultural,6843.477303672733,5,6318.535527815146,684.8628547567887
6469,6470,30,Italy,silver,2,New York,9,3,6,9,True,Cultural,6142.1855905952125,5,5808.563143232412,1131.541472237869
6470,6471,40,UK,silver,2,Rome,9,2,2,6,True,Cultural,3958.213189811858,5,3050.785383450468,395.2701700925889
6471,6472,35,Australia,silver,4,Paris,3,2,12,2,False,Adventure,1278.621291017209,7,847.2074396919724,257.79923779399337
6472,6473,41,UK,silver,1,Rio,10,2,1,1,True,Cultural,3982.62968733748,6,3507.1116449853207,421.3839252601421
6473,6474,18,Germany,gold,5,Cairo,10,2,6,2,False,Cultural,4439.324695838948,7,3259.09872921607,805.809992898197
6474,6475,18,Italy,standard,6,Sydney,5,5,1,4,True,Relaxation,4919.795553763347,6,4273.511575838476,1107.4784518028837
6475,6476,49,Germany,standard,2,Cairo,10,3,1,1,False,Relaxation,5959.038182283828,5,5203.465513920804,1084.6043735310282
6476,6477,55,USA,standard,4,Cairo,2,3,12,1,False,Cultural,1433.3329630235478,5,1004.8237216091449,220.7160734515737
6477,6478,26,Italy,standard,5,Paris,23,2,7,11,True,Cultural,10611.234216334116,7,10285.13761780755,1800.100994582629
6478,6479,36,UK,silver,1,Sydney,5,3,12,6,False,Cultural,3483.888944794659,7,2844.9274961079814,605.6895260769858
6479,6480,44,Spain,standard,2,New York,4,3,7,3,False,Relaxation,2664.5010465887203,7,2340.0834590588715,516.3957264513762
6480,6481,50,USA,standard,5,Rio,16,2,2,3,True,Relaxation,6316.530611799749,7,5625.79232780389,1507.0099803154903
6481,6482,18,Australia,standard,4,Cape Town,12,4,8,5,False,Cultural,11151.812479604758,5,10552.424174933662,1047.413869038781
6482,6483,26,USA,silver,1,Tokyo,1,3,7,5,False,Adventure,114983.23758704425,5,494.9424314317439,201.35474161972505
6483,6484,35,UK,standard,3,Sydney,10,3,7,1,False,Relaxation,6935.09002523957,7,6346.564940109272,2250.389696704705
6484,6485,50,Australia,standard,7,Sydney,5,3,1,2,False,Cultural,3030.3294866984907,6,2478.170631290799,452.91999772407786
6485,6486,77,Spain,silver,5,Cairo,13,3,8,4,False,Relaxation,8917.149920466014,6,8671.931312761351,1357.4152530254871
6486,6487,36,Australia,silver,0,Tokyo,2,3,6,5,False,Cultural,226515.9033722286,6,1175.6184391764414,140.0177992125237
6487,6488,18,Germany,standard,1,New York,6,1,8,1,False,Relaxation,1353.9302782108775,7,1247.917396644803,349.9683926774613
6488,6489,46,Australia,silver,5,Tokyo,4,2,8,4,True,Relaxation,300483.0550307752,5,1638.155096952483,600.011871589519
6489,6490,59,Australia,standard,4,Tokyo,18,1,1,1,False,Relaxation,779103.8591819705,5,3340.8148362727097,1198.2879270783494
6490,6491,41,USA,gold,4,Sydney,14,4,6,2,True,Cultural,12999.702264495643,7,12468.467020895218,1292.191964126661
6491,6492,26,Spain,standard,3,Tokyo,16,5,12,10,False,Cultural,2898813.759300822,7,18111.171737173678,2696.9902734837774
6492,6493,54,France,gold,5,Paris,5,4,1,2,False,Relaxation,4047.840978288412,8,3636.5592670358456,1210.8003821511984
6493,6494,49,Australia,gold,4,New York,15,1,7,3,False,Adventure,3516.029993210118,8,3236.2873552593624,861.655296493278
6494,6495,24,Canada,silver,6,Rio,3,2,12,5,False,Cultural,1250.91236807695,7,722.3809616131666,107.73064516241872
6495,6496,45,France,standard,1,Tokyo,38,2,2,3,False,Cultural,2391398.30400461,7,14772.21195699006,2117.404654763517
6496,6497,54,Germany,silver,1,Cairo,2,1,7,2,False,Cultural,410.3861319110025,5,362.1906795323005,118.95669131096348
6497,6498,57,Spain,standard,4,Cape Town,25,3,12,3,False,Cultural,17193.58925025437,5,16686.872347474393,2773.562229737039
6498,6499,39,Spain,gold,6,Cape Town,15,3,7,3,False,Adventure,10373.87178375668,8,9838.393038720162,2930.0093648021484
6499,6500,34,Italy,silver,2,Cairo,10,2,8,1,True,Relaxation,4626.427813442328,5,4519.8655103158535,895.6764116059627
6500,6501,58,Germany,gold,5,Sydney,5,1,12,5,False,Relaxation,1185.6662770693,8,501.3039619757318,223.90755915981177
6501,6502,21,Australia,silver,5,New York,9,1,6,3,False,Relaxation,1993.71190681473,5,1724.630111559016,513.689028552403
6502,6503,46,USA,silver,5,Sydney,6,4,1,1,False,Relaxation,4785.667970801464,5,4205.988805711127,1258.789617226658
6503,6504,19,France,silver,3,Paris,15,4,12,1,False,Cultural,13741.97904337566,6,13184.610259127652,1697.3980151878966
6504,6505,55,Italy,standard,0,Tokyo,10,2,12,1,True,Cultural,714603.6010869626,5,4150.657877803151,478.8463943127469
6505,6506,36,Germany,standard,1,Rio,4,3,2,1,False,Adventure,2458.728999007312,5,1866.359020873489,600.7020110263175
6506,6507,59,Germany,silver,1,Paris,7,2,1,1,False,Cultural,2845.174455129774,5,2248.629717105551,427.2112422465259
6507,6508,47,Canada,gold,4,New York,10,1,2,3,True,Relaxation,1963.2984829710845,8,1626.2163324095588,460.200557270913
6508,6509,21,Australia,silver,0,Rome,13,4,6,1,False,Cultural,12051.257683062444,6,11706.423994731927,2071.21780161514
6509,6510,61,Italy,gold,4,Cairo,36,2,6,1,False,Relaxation,16646.520172933117,5,12099.226628115444,4200.264071813306
6510,6511,63,France,gold,6,Tokyo,31,2,7,8,False,Adventure,2245573.8455742165,6,13923.508045983432,3234.8108799922165
6511,6512,53,Germany,silver,5,Tokyo,19,4,7,3,False,Cultural,2765391.4267646503,5,17238.93072386835,1977.383337545519
6512,6513,28,Spain,standard,4,New York,9,2,7,3,True,Relaxation,4172.793703598172,5,3932.927651893899,707.6314476879869
6513,6514,35,Germany,silver,0,New York,3,2,1,1,False,Adventure,1225.1406373252787,7,831.5492236785367,207.816326225262
6514,6515,42,Germany,standard,1,Sydney,3,3,2,3,False,Cultural,1756.0857283275604,7,1265.7276747468982,460.21834708258814
6515,6516,29,Germany,standard,2,Sydney,7,3,12,1,False,Adventure,4925.735714047818,7,4255.47116189859,754.7555361591786
6516,6517,65,Italy,standard,3,Sydney,2,4,12,3,False,Relaxation,1838.085797492628,8,1442.7482125459612,214.75524237474465
6517,6518,42,USA,gold,5,Paris,9,2,12,5,True,Adventure,4147.198090096379,8,3579.6050732996646,831.7537732388643
6518,6519,18,UK,standard,0,Sydney,16,3,12,3,True,Cultural,11059.41068236266,5,10719.359156283408,2118.6455558427438
6519,6520,45,Canada,silver,4,Cairo,7,3,1,2,False,Cultural,4216.370780612594,6,3259.888552203384,691.5100077052533
6520,6521,34,Spain,gold,5,Paris,7,3,2,4,False,Relaxation,4251.6465960782425,8,3576.8513005406394,1373.0679789559845
6521,6522,38,USA,silver,6,New York,5,4,8,2,False,Relaxation,4648.536901918355,6,4258.708255031618,726.992760819119
6522,6523,34,Canada,silver,3,Cairo,8,2,12,1,False,Relaxation,3671.741685139971,7,3515.213386860139,607.1271683135526
6523,6524,52,Germany,silver,4,New York,31,2,12,2,False,Relaxation,20017.837512768503,5,14042.115791016104,5756.52375816186
6524,6525,56,Italy,standard,3,Sydney,9,2,1,3,False,Cultural,3614.947588083629,7,2933.2791501038982,555.7959207179475
6525,6526,44,Canada,standard,2,Paris,17,1,7,4,False,Adventure,3894.385774698519,7,3222.534852787263,773.4516586578667
6526,6527,34,Australia,gold,5,Sydney,5,3,12,13,False,Relaxation,3481.1669235433724,8,2965.198703920717,892.5668424143561
6527,6528,39,Australia,standard,5,Paris,22,2,8,13,False,Cultural,11218.816309291657,5,9858.057571532649,1902.2523931220064
6528,6529,40,UK,silver,0,Paris,7,2,2,4,False,Cultural,3109.522327138672,5,2495.5496444163264,256.9020979308075
6529,6530,27,UK,silver,1,Cape Town,13,3,12,1,False,Cultural,-1000000.0,5,8441.19916056582,2061.941957258775
6530,6531,48,Canada,standard,3,Rome,6,2,12,3,False,Cultural,3122.658355722928,5,2328.401579390679,756.7505261999022
6531,6532,46,USA,gold,6,Paris,17,1,2,1,False,Adventure,3437.35326130044,6,2823.4681834733683,456.8307089888249
6532,6533,63,USA,silver,1,Tokyo,2,2,6,2,False,Relaxation,221185.46418973568,7,752.786337397778,448.4179884851527
6533,6534,58,Germany,standard,2,Paris,5,2,1,3,True,Relaxation,2027.113851563196,6,1410.5299336958965,393.7824212857091
6534,6535,29,USA,gold,6,Sydney,10,2,12,2,False,Relaxation,4522.045274771404,6,3925.987046378661,905.541121027293
6535,6536,52,UK,silver,4,New York,5,1,8,5,False,Relaxation,1503.0935210150203,5,962.8309180746128,339.68269368909483
6536,6537,25,USA,standard,1,Rio,18,3,2,1,True,Adventure,10813.284236588788,6,10395.936532127018,2571.3585859796635
6537,6538,50,Germany,silver,2,Sydney,3,2,6,2,True,Cultural,1325.1954650801647,7,667.4417466832218,248.95324084809408
6538,6539,32,Australia,standard,3,Paris,3,2,8,4,False,Adventure,1357.0990322567266,7,957.9001475999028,472.337011280048
6539,6540,24,USA,silver,2,New York,16,2,6,13,False,Relaxation,7275.344212908269,5,7025.042806351022,2302.955018784656
6540,6541,44,USA,standard,3,New York,24,1,7,3,False,Cultural,5462.040992662882,6,5204.046920598076,668.6937530146153
6541,6542,18,UK,silver,1,Sydney,8,1,8,6,False,Adventure,1896.3014239687463,5,1490.6091220914511,482.7786896378232
6542,6543,18,Canada,silver,3,Cairo,6,1,1,3,False,Cultural,1314.992607886721,6,1227.497307363146,188.1427296717296
6543,6544,37,Australia,gold,6,Rio,5,2,6,23,True,Relaxation,2431.923219453899,7,1789.5797690881527,861.7889754056522
6544,6545,41,Italy,silver,1,Rome,29,2,8,7,False,Relaxation,13435.677252657308,7,12835.959738746002,3997.991928953811
6545,6546,34,Canada,standard,1,Rio,3,3,8,4,False,Cultural,2082.1916866047186,5,1704.7545074569937,538.219315206624
6546,6547,18,Italy,gold,5,New York,29,3,1,3,False,Relaxation,17348.861800693012,7,16952.340452216187,3515.2829454079847
6547,6548,27,Germany,silver,3,New York,11,1,8,8,True,Adventure,2445.2783908557235,8,2267.310235298248,486.13419283707617
6548,6549,45,Germany,silver,4,Cape Town,12,2,8,4,False,Adventure,5483.284701409482,6,5132.283831336318,1452.557049110164
6549,6550,48,Canada,standard,6,Tokyo,3,2,7,7,False,Relaxation,224723.7987021864,7,1229.6432070854576,278.00327509256823
6550,6551,39,UK,gold,5,Paris,24,1,12,2,True,Relaxation,5545.103248377336,7,5175.849644103429,893.8176326577744
6551,6552,57,France,gold,7,Rome,7,3,12,2,False,Cultural,4838.125542153435,8,4522.507765906226,786.7166704620058
6552,6553,45,Italy,silver,2,Rome,19,3,6,11,False,Cultural,14506.111839453077,7,12682.71158979611,2687.885178003224
6553,6554,28,UK,gold,6,Sydney,6,3,6,6,False,Cultural,4160.495070141197,7,3793.242549255074,869.6307100991605
6554,6555,35,France,standard,6,Rio,6,2,7,3,True,Adventure,2779.516825784724,5,2393.9303060805937,344.8430773671986
6555,6556,18,France,gold,3,Cairo,7,4,2,7,False,Cultural,5627.385925290161,8,4271.682103676622,1071.9539094301228
6556,6557,38,UK,standard,7,New York,14,3,7,1,False,Relaxation,9648.424415363676,7,9508.208462952609,2299.591374738937
6557,6558,56,France,standard,3,New York,13,4,7,2,False,Adventure,11941.69014618646,5,11814.772492361186,3006.744723724292
6558,6559,50,France,silver,2,Tokyo,8,4,8,2,False,Relaxation,1173446.0565418627,5,7040.866499685271,1515.5638515101198
6559,6560,61,France,silver,4,Rome,3,2,12,7,True,Cultural,1406.6816226575677,5,1090.7496462821412,155.73625301801042
6560,6561,35,Australia,standard,3,Paris,1,1,12,2,False,Relaxation,427.3687174197141,5,-257.0779243420431,130.4568989606946
6561,6562,60,Germany,standard,3,Cairo,17,2,7,2,False,Relaxation,7875.465897946353,7,7560.244779030549,2384.308144590049
6562,6563,37,France,standard,2,Cairo,5,4,8,1,False,Relaxation,4682.458188712641,6,3344.6486156987303,1450.172957975668
6563,6564,62,Germany,standard,4,Cairo,13,3,7,3,False,Relaxation,8975.664185985286,4,6317.6094629488425,2253.6951386979304
6564,6565,39,Spain,standard,2,Cairo,6,2,2,2,False,Cultural,2375.0500348625924,7,1761.0081960609975,310.4687389117727
6565,6566,50,Germany,standard,2,Sydney,6,2,1,1,False,Relaxation,2350.089167493762,7,1913.6969670662068,678.9035862778143
6566,6567,62,Spain,standard,4,Cape Town,1,3,2,6,False,Relaxation,514.90825213538,7,-0.8130377449176649,106.0665041474912
6567,6568,37,Australia,gold,3,Rome,17,1,1,3,False,Cultural,3752.176101773188,7,2928.609560557385,760.0022622221524
6568,6569,43,Germany,silver,3,New York,4,2,2,9,False,Adventure,1676.4755278554985,6,1409.735289487303,368.468303117337
6569,6570,59,Canada,standard,3,Rome,4,1,8,3,False,Cultural,853.1029953612808,7,527.2852226221635,200.1576275767252
6570,6571,38,USA,gold,7,Cape Town,17,4,1,3,False,Relaxation,13595.14547585148,7,13056.435133764551,3042.0766492731373
6571,6572,20,Australia,silver,2,Sydney,19,2,6,2,False,Adventure,8714.74202792742,6,8256.432442003512,2288.4408668199194
6572,6573,72,USA,standard,0,Rio,14,1,7,3,True,Adventure,3224.3013883681124,7,2594.3699140385006,871.2301479746868
6573,6574,32,Canada,standard,1,Paris,5,5,6,2,True,Cultural,6340.528360549513,5,5345.565178282584,1230.7175529864437
6574,6575,42,UK,standard,1,Cairo,10,2,1,1,True,Relaxation,4083.1021131196353,7,3293.303997260069,880.3189798708662
6575,6576,57,UK,standard,2,Sydney,7,3,1,1,False,Cultural,4052.004162933292,5,3383.3293352821747,649.3968203849012
6576,6577,30,France,standard,2,Rome,2,3,7,2,False,Adventure,1293.0574565874515,7,817.8084458327498,312.37919388098965
6577,6578,24,Italy,silver,2,Paris,13,3,8,1,False,Adventure,9009.687348171808,5,8580.991576929213,2199.288091354748
6578,6579,43,UK,silver,3,Tokyo,20,3,7,1,True,Adventure,2172707.259815561,6,13635.525128068017,2847.743561804335
6579,6580,18,Australia,silver,2,Cape Town,3,3,7,1,False,Cultural,2024.5407404398527,5,1509.3939638014413,326.936552716918
6580,6581,35,UK,standard,8,Cape Town,13,3,8,5,False,Adventure,8951.774248033376,7,8619.945754346189,1816.4004015406924
6581,6582,43,Australia,silver,6,Rio,10,3,7,2,True,Relaxation,6855.300983933716,5,6456.531491522012,1160.8784298250107
6582,6583,35,Australia,silver,3,Cairo,2,2,12,1,False,Adventure,877.2193115677625,7,835.4855857753137,165.56735369754773
6583,6584,18,USA,gold,6,Sydney,10,1,1,1,True,Relaxation,2038.0599205224612,8,1675.8418690881597,614.4360958172934
6584,6585,63,UK,standard,3,New York,13,2,8,1,False,Relaxation,8242.217374162938,5,5631.919459742768,2521.6979172567867
6585,6586,41,Germany,gold,5,New York,8,1,6,1,False,Adventure,1777.6232385930052,6,1545.76151432991,440.8465095834309
6586,6587,61,Spain,gold,5,New York,8,2,6,4,False,Adventure,3712.6259290219514,7,3490.1147542921417,927.6363476596988
6587,6588,36,UK,silver,2,Paris,3,2,6,5,False,Cultural,1668.572077243002,5,1037.5254819378342,167.22984847461817
6588,6589,26,UK,silver,5,Rome,10,4,6,6,False,Cultural,9276.874223275534,7,8619.506020884866,1614.2040591098455
6589,6590,44,UK,standard,2,Cairo,25,5,12,1,True,Adventure,28699.45327989005,5,20742.149634666875,8269.709140257877
6590,6591,36,France,gold,5,Cairo,6,3,12,4,False,Adventure,4123.037315270941,7,3641.009129029458,791.8638473590153
6591,6592,22,Germany,standard,3,Cape Town,19,2,1,1,True,Adventure,7586.82794639192,7,7088.617771960338,1924.6980927224588
6592,6593,62,Germany,silver,5,Sydney,5,4,8,10,True,Relaxation,4520.472396485621,5,4166.467001784493,749.2826079720786
6593,6594,30,Australia,standard,1,Cairo,8,1,2,2,False,Cultural,1606.4066938199776,6,1192.1227653496633,292.6194259983768
6594,6595,18,Germany,standard,3,Cairo,6,5,2,1,False,Relaxation,5952.832305121737,7,4254.708219992773,1628.99928020227
6595,6596,59,Australia,silver,2,Tokyo,12,2,12,1,True,Relaxation,1208149.2042722045,5,5094.412234954986,1390.2343641255409
6596,6597,32,Spain,gold,6,Rio,3,1,6,6,True,Cultural,741.5928900705323,6,127.86264844039,14.859093568604877
6597,6598,30,USA,standard,1,Sydney,3,4,8,2,False,Adventure,2746.775055473955,7,2113.6791463395484,488.6798709887324
6598,6599,18,Australia,gold,7,Cape Town,12,5,2,1,False,Adventure,11988.281601443012,7,11546.441682366818,3371.1631925352017
6599,6600,66,UK,silver,2,Cairo,10,2,8,3,False,Adventure,4483.93919573323,7,3441.203510735194,1161.0893956085893
6600,6601,20,Canada,standard,3,Tokyo,20,2,7,11,False,Cultural,1456311.0302083057,7,9114.624064891706,1183.169056149034
6601,6602,40,Italy,standard,1,Rome,24,2,2,1,False,Cultural,10564.443978566003,6,9280.595088810443,1781.5274132380555
6602,6603,53,Canada,silver,3,New York,7,1,6,4,False,Relaxation,2138.85042450448,5,1346.1029653468204,392.18290016024366
6603,6604,46,France,standard,2,Tokyo,2,3,8,3,False,Relaxation,219533.9421520438,7,992.1303735128988,282.77902735613617
6604,6605,39,UK,standard,6,New York,22,2,8,1,False,Adventure,10151.679967201888,7,9967.58548949615,2857.359599975141
6605,6606,18,Italy,standard,0,New York,16,2,8,3,False,Relaxation,7335.326419820092,7,7126.737330941529,2418.103572446785
6606,6607,27,Australia,standard,1,Rio,13,3,7,1,False,Adventure,8907.500589032641,5,8310.015124705043,2537.7424516098886
6607,6608,42,UK,silver,2,Paris,6,5,12,5,False,Relaxation,6903.37099812573,6,6595.0731316341,2290.792417920275
6608,6609,28,Italy,standard,4,Tokyo,18,4,6,2,False,Cultural,2611769.27198746,7,16358.968837753184,2339.7904613097785
6609,6610,43,France,standard,2,Rio,11,4,2,1,False,Relaxation,8830.666366443986,7,8519.32912657282,1292.364500914424
